,title,query
369,"Điều 110: Bảo vệ chứng cứ Trường hợp chứng cứ đang bị tiêu huỷ, có nguy cơ bị tiêu hủy hoặc sau này khó có thể thu thập được thì đương sự có quyền đề nghị Tòa án quyết định áp dụng biện pháp cần thiết để bảo toàn chứng cứ: Đề nghị của đương sự phải thể hiện bằng văn bản: Tòa án có thể quyết định áp dụng một hoặc một số trong các biện pháp niêm phong, thu giữ, chụp ảnh, ghi âm, ghi hình, phục chế, khám nghiệm, lập biên bản và các biện pháp khác: Trường hợp người làm chứng bị lừa dối, đe dọa, cưỡng ép hoặc mua chuộc để không cung cấp chứng cứ hoặc cung cấp chứng cứ sai sự thật thì Tòa án có quyền quyết định buộc người có hành vi lừa dối, đe dọa, cưỡng ép hoặc mua chuộc phải chấm dứt hành vi đó: Trường hợp hành vi đó có dấu hiệu tội phạm thì Tòa án yêu cầu Viện kiểm sát xem xét về trách nhiệm hình sự","Ngoài việc bảo toàn chứng cứ, Tòa án có các biện pháp khác để đảm bảo công bằng và minh bạch trong quá trình tố tụng không?"
205,"Điều 268: Sửa chữa, bổ sung bản án Sau khi tuyên án xong thì không được sửa chữa, bổ sung bản án, trừ trường hợp phát hiện lỗi rõ ràng về chính tả, về số liệu do nhầm lẫn hoặc tính toán sai: Trường hợp cần sửa chữa, bổ sung bản án theo quy định tại khoản 1 Điều này thì Thẩm phán phối hợp với các Hội thẩm nhân dân là thành viên Hội đồng xét xử đã tuyên bản án đó phải ra quyết định sửa chữa, bổ sung bản án và gửi ngay cho đương sự, cơ quan, tổ chức, cá nhân khởi kiện, Viện kiểm sát cùng cấp và cơ quan thi hành án dân sự nếu bản án đã được gửi cho cơ quan thi hành án dân sự: Trường hợp Thẩm phán đã xét xử vụ án đó không còn đảm nhiệm chức vụ Thẩm phán tại Tòa án đã ra bản án đó thì Chánh án Tòa án thực hiện việc sửa chữa, bổ sung bản án","Điều kiện gì phải được thỏa mãn để Thẩm phán và Hội thẩm nhân dân có thể quyết định sửa chữa, bổ sung bản án?"
374,"Điều 44: Trình tự, thủ tục thụ lý, giải quyết vụ việc dân sự trong trường hợp chưa có điều luật để áp dụng Trình tự, thủ tục thụ lý, giải quyết vụ việc dân sự trong trường hợp chưa có điều luật để áp dụng được thực hiện theo quy định của Bộ luật này",Quyết định giải quyết vụ việc dân sự khi không có điều luật cụ thể dựa trên điều gì?
352,"Điều 133: Thủ tục áp dụng biện pháp khẩn cấp tạm thời Người yêu cầu Tòa án áp dụng biện pháp khẩn cấp tạm thời phải làm đơn gửi đến Tòa án có thẩm quyền: Đơn yêu cầu áp dụng biện pháp khẩn cấp tạm thời phải có các nội dung chính sau đây Ngày, tháng, năm làm đơn Tên, địa chỉ số điện thoại, fax, địa chỉ thư điện tử (nếu có) của người yêu cầu áp dụng biện pháp khẩn cấp tạm thời Tên, địa chỉ số điện thoại, fax, địa chỉ thư điện tử (nếu có) của người bị yêu cầu áp dụng biện pháp khẩn cấp tạm thời Tóm tắt nội dung tranh chấp hoặc hành vi xâm phạm quyền và lợi ích hợp pháp của mình Lý do cần phải áp dụng biện pháp khẩn cấp tạm thời Biện pháp khẩn cấp tạm thời cần được áp dụng và các yêu cầu cụ thể: Tuỳ theo yêu cầu áp dụng biện pháp khẩn cấp tạm thời mà người yêu cầu phải cung cấp cho Tòa án chứng cứ để chứng minh cho sự cần thiết phải áp dụng biện pháp khẩn cấp tạm thời đó: Yêu cầu áp dụng biện pháp khẩn cấp tạm thời trong trường hợp quy định tại khoản 1 Điều 111 của Bộ luật này được giải quyết như sau Trường hợp Tòa án nhận đơn yêu cầu trước khi mở phiên tòa thì Thẩm phán được phân công giải quyết vụ án phải xem xét, giải quyết: Trong thời hạn 03 ngày làm việc, kể từ ngày nhận đơn, nếu người yêu cầu không phải thực hiện biện pháp bảo đảm hoặc ngay sau khi người đó thực hiện xong biện pháp bảo đảm quy định tại Điều 136 của Bộ luật này thì Thẩm phán phải ra ngay quyết định áp dụng biện pháp khẩn cấp tạm thời nếu không chấp nhận yêu cầu thì Thẩm phán phải thông báo bằng văn bản và nêu rõ lý do cho người yêu cầu Trường hợp Hội đồng xét xử nhận đơn yêu cầu áp dụng biện pháp khẩn cấp tạm thời tại phiên tòa thì Hội đồng xét xử xem xét, thảo luận, giải quyết tại phòng xử án: Nếu chấp nhận thì Hội đồng xét xử ra quyết định áp dụng biện pháp khẩn cấp tạm thời ngay hoặc sau khi người yêu cầu đã thực hiện xong biện pháp bảo đảm quy định tại Điều 136 của Bộ luật này: Việc thực hiện biện pháp bảo đảm được bắt đầu từ thời điểm Hội đồng xét xử ra quyết định buộc thực hiện biện pháp bảo đảm, nhưng người yêu cầu phải xuất trình chứng cứ về việc đã thực hiện xong biện pháp bảo đảm trước khi Hội đồng xét xử vào phòng nghị án nếu không chấp nhận yêu cầu áp dụng biện pháp khẩn cấp tạm thời thì Hội đồng xét xử phải thông báo ngay tại phòng xử án và ghi vào biên bản phiên tòa: Đối với trường hợp yêu cầu áp dụng biện pháp khẩn cấp tạm thời quy định tại khoản 2 Điều 111 của Bộ luật này thì sau khi nhận được đơn yêu cầu cùng với đơn khởi kiện và chứng cứ kèm theo, Chánh án Tòa án phân công ngay một Thẩm phán thụ lý giải quyết đơn yêu cầu: Trong thời hạn 48 giờ, kể từ thời điểm nhận được đơn yêu cầu, Thẩm phán phải xem xét và ra quyết định áp dụng biện pháp khẩn cấp tạm thời nếu không chấp nhận yêu cầu thì Thẩm phán phải thông báo bằng văn bản và nêu rõ lý do cho người yêu cầu biết: Trường hợp áp dụng biện pháp khẩn cấp tạm thời quy định tại khoản 10 và khoản 11 Điều 114 của Bộ luật này thì chỉ được phong tỏa tài khoản, tài sản có giá trị tương đương với nghĩa vụ tài sản mà người bị áp dụng biện pháp khẩn cấp tạm thời có nghĩa vụ phải thực hiện",Tại sao người yêu cầu áp dụng biện pháp khẩn cấp tạm thời phải cung cấp lý do cần thiết để áp dụng biện pháp này?
263,Điều 281: Thông báo về việc kháng nghị Viện kiểm sát ra quyết định kháng nghị phải gửi ngay quyết định kháng nghị cho đương sự có liên quan đến kháng nghị: Người được thông báo về việc kháng nghị có quyền gửi văn bản nêu ý kiến của mình về nội dung kháng nghị cho Tòa án cấp phúc thẩm: Văn bản nêu ý kiến của họ được đưa vào hồ sơ vụ án,"Khi Viện kiểm sát ra quyết định kháng nghị, quyền của đương sự có liên quan đến kháng nghị được bảo đảm như thế nào theo Điều 281?"
82,"Điều 405: Thẩm quyền xét tính hợp pháp của cuộc đình công Tòa án nhân dân cấp tỉnh nơi xảy ra đình công có thẩm quyền xét tính hợp pháp của cuộc đình công: Tòa án nhân dân cấp cao có thẩm quyền giải quyết kháng cáo, kháng nghị đối với quyết định của Tòa án nhân dân cấp tỉnh về tính hợp pháp của cuộc đình công trong phạm vi thẩm quyền theo lãnh thổ",Tòa án nhân dân cấp cao có thẩm quyền xét xử các trường hợp cuộc đình công tại các tỉnh khác không nằm trong phạm vi thẩm quyền của họ theo Điều 405 không?
428,"Điều 395: Quyết định hủy bỏ quyết định tuyên bố một người là đã chết Trường hợp chấp nhận đơn yêu cầu thì Tòa án ra quyết định hủy bỏ quyết định tuyên bố một người là đã chết trong quyết định này, Tòa án phải quyết định về hậu quả pháp lý của việc hủy bỏ quyết định tuyên bố một người là đã chết theo quy định của Bộ luật dân sự",Quyết định tuyên bố một người là đã chết được xem xét lại bao nhiêu lần?
138,"Điều 509: Người có quyền tố cáo Cá nhân có quyền tố cáo với cơ quan, tổ chức, cá nhân có thẩm quyền về hành vi vi phạm pháp luật của người có thẩm quyền tiến hành tố tụng gây thiệt hại hoặc đe dọa gây thiệt hại đến lợi ích của Nhà nước, quyền và lợi ích hợp pháp của cơ quan, tổ chức, cá nhân","Nếu tố cáo làm ảnh hưởng đến quyền và lợi ích hợp pháp của cơ quan, tổ chức, cá nhân, liệu có quyền lợi gì và quy trình giải quyết là như thế nào?"
322,"Điều 355: Thời hạn kháng nghị theo thủ tục tái thẩm Thời hạn kháng nghị theo thủ tục tái thẩm là 01 năm, kể từ ngày người có thẩm quyền kháng nghị biết được căn cứ để kháng nghị theo thủ tục tái thẩm quy định tại Điều 352 của Bộ luật này",Người có thẩm quyền kháng nghị bị hạn chế trong trường hợp nào nếu họ không thực hiện kháng nghị trong thời hạn một năm?
169,"Điều 246: Công nhận sự thoả thuận của các đương sự Chủ tọa phiên tòa hỏi các đương sự có thoả thuận được với nhau về việc giải quyết vụ án hay không trường hợp các đương sự thoả thuận được với nhau về việc giải quyết vụ án và thoả thuận của họ là tự nguyện, không vi phạm điều cấm của luật và không trái đạo đức xã hội thì Hội đồng xét xử ra quyết định công nhận sự thoả thuận của các đương sự về việc giải quyết vụ án: Quyết định công nhận sự thoả thuận của các đương sự về việc giải quyết vụ án có hiệu lực pháp luật theo quy định tại Điều 213 của Bộ luật này","Nếu có thay đổi về quyền lợi của đương sự sau thoả thuận, liệu có quy định nào về việc tái xét thoả thuận không?"
328,"Điều 355: Thời hạn kháng nghị theo thủ tục tái thẩm Thời hạn kháng nghị theo thủ tục tái thẩm là 01 năm, kể từ ngày người có thẩm quyền kháng nghị biết được căn cứ để kháng nghị theo thủ tục tái thẩm quy định tại Điều 352 của Bộ luật này",Điều 355 có thể thay đổi theo thời gian hoặc theo thay đổi trong lý luận pháp lý không?
34,"Điều 411: Trình tự phiên họp xét tính hợp pháp của cuộc đình công Thẩm phán chủ trì phiên họp xét tính hợp pháp của cuộc đình công công bố quyết định mở phiên họp xét tính hợp pháp của cuộc đình công và tóm tắt nội dung đơn yêu cầu: Đại diện tổ chức đại diện tập thể lao động và đại diện của người sử dụng lao động trình bày ý kiến của mình: Thẩm phán chủ trì phiên họp xét tính hợp pháp của cuộc đình công có thể yêu cầu đại diện cơ quan, tổ chức tham gia phiên họp trình bày ý kiến: Kiểm sát viên phát biểu ý kiến của Viện kiểm sát về việc xét tính hợp pháp của cuộc đình công: Ngay sau khi kết thúc phiên họp, Kiểm sát viên phải gửi văn bản phát biểu ý kiến cho Tòa án để lưu vào hồ sơ việc dân sự: Hội đồng xét tính hợp pháp của cuộc đình công thảo luận và quyết định theo đa số",Hội đồng xét tính hợp pháp của cuộc đình công quyết định theo nguyên tắc gì khi thảo luận về xét tính hợp pháp?
285,"Điều 352: Căn cứ để kháng nghị theo thủ tục tái thẩm Bản án, quyết định của Tòa án đã có hiệu lực pháp luật bị kháng nghị theo thủ tục tái thẩm khi có một trong những căn cứ sau đây Mới phát hiện được tình tiết quan trọng của vụ án mà đương sự đã không thể biết được trong quá trình giải quyết vụ án Có cơ sở chứng minh kết luận của người giám định, lời dịch của người phiên dịch không đúng sự thật hoặc có giả mạo chứng cứ Thẩm phán, Hội thẩm nhân dân, Kiểm sát viên cố ý làm sai lệch hồ sơ vụ án hoặc cố ý kết luận trái pháp luật Bản án, quyết định hình sự, hành chính, dân sự, hôn nhân và gia đình, kinh doanh, thương mại, lao động của Tòa án hoặc quyết định của cơ quan nhà nước mà Tòa án căn cứ vào đó để giải quyết vụ án đã bị hủy bỏ","Khi Bản án hoặc quyết định của Tòa án đã bị hủy bỏ, điều gì xảy ra theo Điều 352 và quy trình nào được thực hiện?"
456,"Điều 143: Tiền tạm ứng án phí, tiền tạm ứng lệ phí án phí, lệ phí Tiền tạm ứng án phí bao gồm tiền tạm ứng án phí sơ thẩm và tiền tạm ứng án phí phúc thẩm: Án phí bao gồm án phí sơ thẩm và án phí phúc thẩm: Tiền tạm ứng lệ phí giải quyết việc dân sự bao gồm tiền tạm ứng lệ phí sơ thẩm và tiền tạm ứng lệ phí phúc thẩm: Lệ phí bao gồm lệ phí cấp bản sao bản án, quyết định và các giấy tờ khác của Tòa án, lệ phí nộp đơn yêu cầu Tòa án giải quyết việc dân sự, lệ phí giải quyết việc dân sự và các khoản lệ phí khác mà luật có quy định",Lệ phí nộp đơn yêu cầu Tòa án giải quyết việc dân sự được tính như thế nào?
295,"Điều 139: Hiệu lực của quyết định áp dụng, thay đổi, hủy bỏ biện pháp khẩn cấp tạm thời Quyết định áp dụng, thay đổi, hủy bỏ biện pháp khẩn cấp tạm thời có hiệu lực thi hành ngay: Tòa án phải cấp hoặc gửi quyết định áp dụng, thay đổi, hủy bỏ biện pháp khẩn cấp tạm thời ngay sau khi ra quyết định cho người có yêu cầu, người bị áp dụng biện pháp khẩn cấp tạm thời, cơ quan, tổ chức, cá nhân có liên quan, cơ quan thi hành án dân sự có thẩm quyền và Viện kiểm sát cùng cấp","Điều 139 áp dụng cho người có yêu cầu, người bị áp dụng biện pháp khẩn cấp tạm thời, cơ quan, tổ chức, cá nhân có liên quan. Điều này liên quan đến những trường hợp nào thường xuyên?"
260,Điều 281: Thông báo về việc kháng nghị Viện kiểm sát ra quyết định kháng nghị phải gửi ngay quyết định kháng nghị cho đương sự có liên quan đến kháng nghị: Người được thông báo về việc kháng nghị có quyền gửi văn bản nêu ý kiến của mình về nội dung kháng nghị cho Tòa án cấp phúc thẩm: Văn bản nêu ý kiến của họ được đưa vào hồ sơ vụ án,"Theo Điều 281, Viện kiểm sát phải thực hiện những bước nào khi họ ra quyết định kháng nghị?"
360,"Điều 110: Bảo vệ chứng cứ Trường hợp chứng cứ đang bị tiêu huỷ, có nguy cơ bị tiêu hủy hoặc sau này khó có thể thu thập được thì đương sự có quyền đề nghị Tòa án quyết định áp dụng biện pháp cần thiết để bảo toàn chứng cứ: Đề nghị của đương sự phải thể hiện bằng văn bản: Tòa án có thể quyết định áp dụng một hoặc một số trong các biện pháp niêm phong, thu giữ, chụp ảnh, ghi âm, ghi hình, phục chế, khám nghiệm, lập biên bản và các biện pháp khác: Trường hợp người làm chứng bị lừa dối, đe dọa, cưỡng ép hoặc mua chuộc để không cung cấp chứng cứ hoặc cung cấp chứng cứ sai sự thật thì Tòa án có quyền quyết định buộc người có hành vi lừa dối, đe dọa, cưỡng ép hoặc mua chuộc phải chấm dứt hành vi đó: Trường hợp hành vi đó có dấu hiệu tội phạm thì Tòa án yêu cầu Viện kiểm sát xem xét về trách nhiệm hình sự",Trường hợp nào đương sự có quyền đề nghị Tòa án áp dụng biện pháp để bảo toàn chứng cứ theo quy định tại Điều 110 của Bộ luật dân sự?
17,"Điều 45: Nguyên tắc giải quyết vụ việc dân sự trong trường hợp chưa có điều luật để áp dụng Việc áp dụng tập quán được thực hiện như sau Tòa án áp dụng tập quán để giải quyết vụ việc dân sự trong trường hợp các bên không có thỏa thuận và pháp luật không quy định: Tập quán không được trái với các nguyên tắc cơ bản của pháp luật dân sự quy định tại Điều 3 của Bộ luật dân sự: Khi yêu cầu Tòa án giải quyết vụ việc dân sự, đương sự có quyền viện dẫn tập quán để yêu cầu Tòa án xem xét áp dụng: Tòa án có trách nhiệm xác định giá trị áp dụng của tập quán bảo đảm đúng quy định tại Điều 5 của Bộ luật dân sự: Trường hợp các đương sự viện dẫn các tập quán khác nhau thì tập quán có giá trị áp dụng là tập quán được thừa nhận tại nơi phát sinh vụ việc dân sự: Việc áp dụng tương tự pháp luật được thực hiện như sau Tòa án áp dụng tương tự pháp luật để giải quyết vụ việc dân sự trong trường hợp các bên không có thỏa thuận, pháp luật không có quy định và không có tập quán được áp dụng theo quy định tại Điều 5 của Bộ luật dân sự và khoản 1 Điều này: Khi áp dụng tương tự pháp luật, Tòa án phải xác định rõ tính chất pháp lý của vụ việc dân sự, xác định rõ ràng trong hệ thống pháp luật hiện hành không có quy phạm pháp luật nào điều chỉnh quan hệ đó và xác định quy phạm pháp luật điều chỉnh quan hệ dân sự tương tự: Việc áp dụng các nguyên tắc cơ bản của pháp luật dân sự, án lệ, lẽ công bằng được thực hiện như sau Tòa án áp dụng các nguyên tắc cơ bản của pháp luật dân sự, án lệ, lẽ công bằng để giải quyết vụ việc dân sự khi không thể áp dụng tập quán, tương tự pháp luật theo quy định tại Điều 5 và khoản 1 Điều 6 của Bộ luật dân sự, khoản 1 và khoản 2 Điều này: Các nguyên tắc cơ bản của pháp luật dân sự là những nguyên tắc được quy định tại Điều 3 của Bộ luật dân sự: Án lệ được Tòa án nghiên cứu, áp dụng trong giải quyết vụ việc dân sự khi đã được Hội đồng Thẩm phán Tòa án nhân dân tối cao lựa chọn và được Chánh án Tòa án nhân dân tối cao công bố: Lẽ công bằng được xác định trên cơ sở lẽ phải được mọi người trong xã hội thừa nhận, phù hợp với nguyên tắc nhân đạo, không thiên vị và bình đẳng về quyền và nghĩa vụ của các đương sự trong vụ việc dân sự đó",Án lệ được Tòa án sử dụng trong giải quyết vụ việc dân sự như thế nào và ai quyết định việc sử dụng án lệ này?
268,Điều 281: Thông báo về việc kháng nghị Viện kiểm sát ra quyết định kháng nghị phải gửi ngay quyết định kháng nghị cho đương sự có liên quan đến kháng nghị: Người được thông báo về việc kháng nghị có quyền gửi văn bản nêu ý kiến của mình về nội dung kháng nghị cho Tòa án cấp phúc thẩm: Văn bản nêu ý kiến của họ được đưa vào hồ sơ vụ án,"Khi Viện kiểm sát ra quyết định kháng nghị, có những nguyên tắc và quy định nào khác mà họ cần tuân theo?"
255,"Điều 266: Bản án sơ thẩm Tòa án ra bản án nhân danh nước Cộng hòa xã hội chủ nghĩa Việt Nam: Bản án gồm có phần mở đầu, phần nội dung vụ án và nhận định và phần quyết định của Tòa án, cụ thể như sau Trong phần mở đầu phải ghi rõ tên Tòa án xét xử sơ thẩm số và ngày thụ lý vụ án số bản án và ngày tuyên án họ, tên của các thành viên Hội đồng xét xử, Thư ký phiên tòa, Kiểm sát viên, người giám định, người phiên dịch tên, địa chỉ của nguyên đơn, bị đơn, người có quyền lợi, nghĩa vụ liên quan, cơ quan, tổ chức, cá nhân khởi kiện người đại diện hợp pháp, người bảo vệ quyền và lợi ích hợp pháp của đương sự đối tượng tranh chấp số, ngày, tháng, năm của quyết định đưa vụ án ra xét xử xét xử công khai hoặc xét xử kín thời gian và địa điểm xét xử Trong phần nội dung vụ án và nhận định của Tòa án phải ghi yêu cầu khởi kiện của nguyên đơn, yêu cầu khởi kiện của cơ quan, tổ chức, cá nhân yêu cầu phản tố, đề nghị của bị đơn yêu cầu độc lập, đề nghị của người có quyền lợi, nghĩa vụ liên quan: Tòa án phải căn cứ vào tài liệu, chứng cứ đã được xem xét tại phiên tòa, kết quả tranh tụng tại phiên tòa để phân tích, đánh giá, nhận định đầy đủ, khách quan về các tình tiết của vụ án, những căn cứ pháp luật, nếu vụ án thuộc trường hợp quy định tại khoản 2 Điều 4 của Bộ luật này thì còn phải căn cứ vào tập quán, tương tự pháp luật, những nguyên tắc cơ bản của pháp luật dân sự, án lệ hoặc lẽ công bằng, để chấp nhận hoặc không chấp nhận yêu cầu, đề nghị của đương sự, người bảo vệ quyền và lợi ích hợp pháp của đương sự và giải quyết các vấn đề khác có liên quan Trong phần quyết định phải ghi rõ các căn cứ pháp luật, quyết định của Hội đồng xét xử về từng vấn đề phải giải quyết trong vụ án, về áp dụng biện pháp khẩn cấp tạm thời, án phí, chi phí tố tụng và quyền kháng cáo đối với bản án trường hợp có quyết định phải thi hành ngay thì phải ghi rõ quyết định đó: Khi xét xử lại vụ án mà bản án, quyết định đã bị hủy một phần hoặc toàn bộ theo quyết định giám đốc thẩm, tái thẩm thì Tòa án phải giải quyết vấn đề tài sản, nghĩa vụ đã được thi hành (nếu có) theo bản án, quyết định có hiệu lực pháp luật nhưng bị hủy và ghi rõ trong bản án","Khi xét xử lại vụ án theo quyết định giám đốc thẩm, tái thẩm và bản án đã bị hủy, Tòa án phải giải quyết những vấn đề gì liên quan đến tài sản và nghĩa vụ?"
223,"Điều 222: Yêu cầu chung đối với phiên tòa sơ thẩm Phiên tòa sơ thẩm phải được tiến hành đúng thời gian, địa điểm đã được ghi trong quyết định đưa vụ án ra xét xử hoặc trong giấy báo mở lại phiên tòa trong trường hợp phải hoãn phiên tòa","Trong trường hợp phiên tòa sơ thẩm bị hoãn, có quy định cụ thể về việc xác định lại thời gian và địa điểm mới?"
139,"Điều 509: Người có quyền tố cáo Cá nhân có quyền tố cáo với cơ quan, tổ chức, cá nhân có thẩm quyền về hành vi vi phạm pháp luật của người có thẩm quyền tiến hành tố tụng gây thiệt hại hoặc đe dọa gây thiệt hại đến lợi ích của Nhà nước, quyền và lợi ích hợp pháp của cơ quan, tổ chức, cá nhân","Cơ quan, tổ chức, cá nhân sau khi tiếp nhận tố cáo có trách nhiệm báo cáo lại kết quả xử lý hay không, và liệu có biện pháp kiểm tra sự chân thực và minh bạch trong quá trình này?"
424,"Điều 395: Quyết định hủy bỏ quyết định tuyên bố một người là đã chết Trường hợp chấp nhận đơn yêu cầu thì Tòa án ra quyết định hủy bỏ quyết định tuyên bố một người là đã chết trong quyết định này, Tòa án phải quyết định về hậu quả pháp lý của việc hủy bỏ quyết định tuyên bố một người là đã chết theo quy định của Bộ luật dân sự",Ai có quyền yêu cầu Tòa án ra quyết định hủy bỏ quyết định tuyên bố một người là đã chết?
418,Điều 126: Phong tỏa tài sản của người có nghĩa vụ Phong tỏa tài sản của người có nghĩa vụ được áp dụng nếu trong quá trình giải quyết vụ án có căn cứ cho thấy người có nghĩa vụ có tài sản và việc áp dụng biện pháp này là cần thiết để bảo đảm cho việc giải quyết vụ án hoặc việc thi hành án,Biện pháp phong tỏa tài sản có thời hạn hay là vĩnh viễn?
209,"Điều 268: Sửa chữa, bổ sung bản án Sau khi tuyên án xong thì không được sửa chữa, bổ sung bản án, trừ trường hợp phát hiện lỗi rõ ràng về chính tả, về số liệu do nhầm lẫn hoặc tính toán sai: Trường hợp cần sửa chữa, bổ sung bản án theo quy định tại khoản 1 Điều này thì Thẩm phán phối hợp với các Hội thẩm nhân dân là thành viên Hội đồng xét xử đã tuyên bản án đó phải ra quyết định sửa chữa, bổ sung bản án và gửi ngay cho đương sự, cơ quan, tổ chức, cá nhân khởi kiện, Viện kiểm sát cùng cấp và cơ quan thi hành án dân sự nếu bản án đã được gửi cho cơ quan thi hành án dân sự: Trường hợp Thẩm phán đã xét xử vụ án đó không còn đảm nhiệm chức vụ Thẩm phán tại Tòa án đã ra bản án đó thì Chánh án Tòa án thực hiện việc sửa chữa, bổ sung bản án","Có trách nhiệm pháp lý nào nếu việc sửa chữa, bổ sung bản án không được thực hiện đúng quy định tại Điều 268?"
51,"Điều 222: Yêu cầu chung đối với phiên tòa sơ thẩm Phiên tòa sơ thẩm phải được tiến hành đúng thời gian, địa điểm đã được ghi trong quyết định đưa vụ án ra xét xử hoặc trong giấy báo mở lại phiên tòa trong trường hợp phải hoãn phiên tòa",Quy định nào trong Điều 222 đề cập đến trường hợp phiên tòa phải hoãn lại?
339,"Điều 368: Quyết định việc thay đổi người tiến hành tố tụng khi giải quyết việc dân sự Trước khi mở phiên họp, việc thay đổi Thẩm phán, Thư ký phiên họp do Chánh án của Tòa án đang giải quyết việc dân sự đó quyết định nếu Thẩm phán bị thay đổi là Chánh án của Tòa án đang giải quyết việc dân sự đó thì việc thay đổi do Chánh án Tòa án trên một cấp trực tiếp quyết định: Tại phiên họp giải quyết việc dân sự, việc thay đổi Thẩm phán, Thư ký phiên họp được thực hiện như sau Trường hợp việc dân sự do một Thẩm phán giải quyết thì việc thay đổi Thẩm phán, Thư ký phiên họp do Chánh án của Tòa án đang giải quyết việc dân sự đó quyết định nếu Thẩm phán bị thay đổi là Chánh án của Tòa án đang giải quyết việc dân sự đó thì việc thay đổi do Chánh án Tòa án trên một cấp trực tiếp quyết định Trường hợp việc dân sự do Hội đồng giải quyết việc dân sự gồm ba Thẩm phán giải quyết thì việc thay đổi thành viên Hội đồng, Thư ký phiên họp do Hội đồng giải quyết việc dân sự quyết định: Trước khi mở phiên họp, việc thay đổi Kiểm sát viên do Viện trưởng Viện kiểm sát cùng cấp quyết định: Tại phiên họp, việc thay đổi Kiểm sát viên do Thẩm phán, Hội đồng giải quyết việc dân sự quyết định: Trường hợp phải thay đổi Kiểm sát viên thì Thẩm phán, Hội đồng giải quyết việc dân sự ra quyết định hoãn phiên họp và thông báo cho Viện kiểm sát: Việc cử Kiểm sát viên thay thế Kiểm sát viên bị thay đổi do Viện trưởng Viện kiểm sát cùng cấp quyết định: Nếu Kiểm sát viên bị thay đổi là Viện trưởng Viện kiểm sát thì do Viện trưởng Viện kiểm sát cấp trên trực tiếp quyết định","Nếu Kiểm sát viên bị thay đổi là Viện trưởng Viện kiểm sát, thì quyết định thay đổi do ai quyết định và có những hậu quả gì?"
